1,2,3,4,5
1,134,1,6795.23176729243,6507.29432260413
1,135,1,4831.11719950368,6898.45530729133
1,136,1,5751.4206503731,5553.33015068368
1,137,1,6407.67679018515,5172.41536129694
1,138,1,5078.8877977439,5658.29368933819
1,139,1,5949.9667632478,7495.25319822292
1,140,1,6369.38331856794,6779.04805105155
1,141,1,6584.12330380451,6334.9415520195
1,142,1,6630.03810439146,4036.21911448228
1,143,1,6496.16993039423,4702.49088603389
1,144,1,5687.27336224748,3431.50612912427
1,145,1,5855.4126643282,6047.05073074573
1,146,1,5947.08031059913,6777.30527595771
1,147,1,6060.04860486104,5711.39103481427
1,148,1,6076.29174228482,6424.53703070205
1,149,1,6834.67691765794,6379.14402974041
1,150,1,6945.93854780647,4389.9613563001
1,151,1,5783.20303371215,7589.13186982178
1,152,1,6707.07820409413,5604.97734854785
1,153,1,6176.98642693406,6636.28865811493
1,154,1,5499.22699435985,5148.86416987493
1,155,1,7552.22328727951,5257.6201687444
1,156,1,4230.36178252227,7411.19010700096
1,157,1,6170.10575110419,4787.2206667762
1,158,1,6411.79956496788,4020.59851182836
1,159,1,5582.06441867912,5194.53970725649
1,160,1,6566.0965560313,4245.96125651896
1,161,1,7418.41292116179,7661.6917047398
1,162,1,5642.80091836247,4239.7838233271
1,163,1,7602.47563060811,4470.4659240127
1,164,1,6423.77643249717,6756.73852732972
1,165,1,6039.65106905897,6383.76347211902
1,166,1,6025.81913212289,6285.07664423912
1,167,1,7815.20242297534,7527.56358100236
1,168,1,7408.456725316,6695.02031433319
1,169,1,6570.74338769805,4245.94125223333
1,170,1,5649.40145952132,3511.95905099058
1,171,1,6318.08402919077,4451.6276723986
1,172,1,6171.56004771775,5998.10631368617
1,173,1,6741.27830221148,7781.34240967794
1,174,1,5296.29099825076,6833.64278781999
1,175,1,5843.26315919819,5498.684633364
1,176,1,6289.57073296312,4431.47113551063
1,177,1,6318.95220293547,3162.80349284682
1,178,1,7246.81842794201,4027.29439723819
1,179,1,7212.24112347696,4866.77709576704
1,180,1,5156.08919954757,5056.32974063129
1,181,1,6185.78978949543,7212.71749332563
1,182,1,5570.28799608712,5933.92268397412
1,183,1,6680.75007133506,4809.64780647905
1,184,1,5673.77598195494,4939.16530260963
1,185,1,6319.41060651805,5694.75433354491
1,186,1,5325.64113938016,6425.37296165921
1,187,1,5558.65992868807,4494.32600848471
1,188,1,6934.62136419172,5566.74701659085
1,189,1,6055.62062595255,5099.39358186189
1,190,1,6506.23590002121,5136.34189931315
1,191,1,5437.06643065203,5274.01590971582
1,192,1,6081.33365948507,6749.42963454602
1,193,1,4068.76827448982,6761.10245469473
1,194,1,5664.07140915174,5258.21744450756
1,195,1,5944.60335797954,6420.74155452506
1,196,1,6508.7481392036,3651.62552106461
1,197,1,6353.78990461755,5039.53802201118
1,198,1,4415.58616518923,5132.50652424721
1,199,1,6119.61857092129,4107.09987983207
1,200,1,5533.22316972844,4165.67749832553
1,201,1,5705.99960616797,7841.62301269343
1,202,1,4308.0484274657,6725.52982567611
1,203,1,5119.56077604623,3266.48802877769
1,204,1,4712.78107187238,3188.98620863286
1,205,1,4764.34548938542,5400.41983469555
1,206,1,6177.09521335684,7019.21204750402
1,207,1,6135.63362772186,8547.01812387122
1,208,1,6940.24179548558,6200.82447110472
1,209,1,6648.4181495712,5403.20637561172
1,210,1,5238.93759788185,3782.83203006346
1,211,1,6864.58449404833,4614.41281932524
1,212,1,5595.8890171023,5837.24338577579
1,213,1,6128.63605272488,4850.25697824517
1,214,1,5291.47026929823,4861.66652003562
1,215,1,7977.8167672866,4103.66619349658
1,216,1,5829.50429281817,8862.76343516871
1,217,1,4046.69898246752,8539.89283301743
1,218,1,6364.0896986369,3056.00268625845
1,219,1,5891.57498048422,5338.11752783776
1,220,1,6901.63095063916,4485.65390502331
1,221,1,6666.37047982329,4997.4864890148
1,222,1,6663.47158121042,8521.83675516752
1,223,1,6364.26163533306,6833.39392543479
1,224,1,4410.31316057056,5541.22112551911
1,225,1,5796.24206427005,4613.46456182344
1,226,1,5983.637584881,6570.73559902932
1,227,1,6910.06091106581,4067.95538351529
1,228,1,6730.0359274127,3839.32894877097
1,229,1,6307.20754079136,5733.78978470446
1,230,1,7715.65804548792,5645.16561726434
1,231,1,6541.56807121759,3945.50870334224
1,232,1,5967.04223654283,4655.5087855517
1,233,1,6127.93873476685,6292.53182475354
1,234,1,5268.11832672027,3999.89707332555
1,235,1,6692.97937430503,5472.07311131202
1,236,1,4700.49316471451,5824.65760322495
1,237,1,6088.34799756173,5397.67852060188
1,238,1,6563.97972819974,5856.99872684351
1,239,1,6843.55701855463,4046.85273704221
1,240,1,6498.94691394291,5810.98798126075
1,241,1,7096.74531637038,4740.96882085075
1,242,1,6825.38296000615,6202.41373748302
1,243,1,4100.17758173877,4818.82130862363
1,244,1,6682.80734326867,4873.08763438082
1,245,1,6138.44511371709,7684.29840171801
1,246,1,5535.1498395312,4275.82007427736
1,247,1,6140.76933742819,3045.5558814816
1,248,1,4502.47268182034,7980.33337281814
1,249,1,5952.51785438359,5351.8553571945
1,250,1,5789.14862079894,4680.9810225283
1,251,1,7515.10783300521,8885.76972149916
1,252,1,4994.75312997077,7859.67300898723
1,253,1,6699.90792241508,6096.51028271903
1,254,1,6802.92696692569,3735.24988078373
1,255,1,6071.21631132029,7259.18315624339
1,256,1,4827.26298203074,5931.33069768829
1,257,1,6311.82071760571,6189.75630397572
1,258,1,6607.45567265441,6986.50225201189
1,259,1,5457.29629123618,3646.10791526973
1,260,1,4486.09964217823,4988.33980437412
1,261,1,6107.09459628365,7384.66429076851
1,262,1,4837.90758747432,8600.26463096262
1,263,1,4839.06625494236,3819.08248634
1,264,1,5474.15514925316,4217.67096958728
1,265,1,5553.4843835384,3939.18893737462
1,266,1,5713.79674380004,7675.23196832958
1,267,1,4689.96839792007,5266.33374870368
1,268,1,6207.94695572138,6237.32662812704
1,269,1,5549.4255189122,3075.67972406574
1,270,1,6058.4803921383,5160.68296928746
1,271,1,6209.61053716018,3855.327920527
1,272,1,5651.13426200354,7610.67529167335
1,273,1,5913.64770833832,7538.42002423964
1,274,1,6588.31035731916,7137.04850745464
1,275,1,4801.5939419943,6756.79392710157
1,276,1,5618.02822976845,6301.44020860896
1,277,1,6161.58374497319,5533.40755651131
1,278,1,5455.27498577222,4000.68568464327
1,279,1,4030.05714848627,4768.389607694
1,280,1,5764.19363585932,5734.01416300687
1,281,1,5945.33805042767,7792.28121694409
1,282,1,5221.77940728486,6643.45374999933
1,283,1,5561.12496627941,4944.25468369052
1,284,1,6999.83183191418,8489.2891851718
1,285,1,4597.83086788085,3198.47809184995
1,286,1,5799.98390219607,3921.71255817537
1,287,1,6996.54316314787,3758.3171962591
1,288,1,4313.42360074668,4315.60787150361
1,289,1,6696.13640072756,5463.65759084013
1,290,1,5897.6866528107,6484.26504670984
1,291,1,5646.63775151456,7876.68246034752
1,292,1,5652.76841772925,5244.85377147155
1,293,1,5705.80427377273,6048.44688876055
1,294,1,6689.59740801712,4767.9378546758
1,295,1,6691.32576367849,6396.25247901354
1,296,1,7046.15897079829,5356.82376274093
1,297,1,7086.00417061096,7486.18633666261
1,298,1,6645.44493106874,4227.1992636373
1,299,1,5859.90733953938,7182.92883804484
1,300,1,6992.07512502611,6676.35626623691
1,301,1,6159.00957298244,6564.75424541411
1,302,1,6589.70153930285,8467.94293430636
1,303,1,5790.39848763046,6308.70526721519
1,304,1,5080.18875444667,7840.62718140786
1,305,1,6363.13339159206,5477.0916924287
1,306,1,6806.79994930531,5296.61154076545
1,307,1,5795.47962180812,6596.12761349253
1,308,1,6650.07854948655,5601.08942413347
1,309,1,6204.88172346189,3739.21501249344
1,310,1,5596.12960120705,5081.22746806812
1,311,1,5691.58206403493,8527.30890776829
1,312,1,5770.04551385052,3673.63112011893
1,313,1,5211.48282977881,7992.42205847514
1,314,1,5610.64087189193,4716.07832761564
1,315,1,6224.15478582316,4249.1684266656
1,316,1,6769.73098907809,3201.35170446362
1,317,1,6470.68253950957,4882.75698248934
1,318,1,5883.49676151926,5470.55356719215
1,319,1,6742.05523656754,7727.01838239463
1,320,1,6482.72534126904,6662.33321884707
1,321,1,5520.29527004291,3053.65481655357
1,322,1,6320.27541520951,4840.81995803464
1,323,1,6418.08041164751,6060.89886848283
1,324,1,6066.19038528981,7275.66564661916
1,325,1,6503.96373583468,5874.47939410168
1,326,1,6559.04092199731,6301.54603604617
1,327,1,5698.38803474939,5567.73862553841
1,328,1,6009.82216037766,6138.15505865505
1,329,1,6637.48399304894,6226.7197091706
1,330,1,5641.60292310869,3299.48224864156
1,331,1,6596.66657993309,4175.76238900819
1,332,1,6371.32747694877,6256.28395490884
1,333,1,6324.64390985179,4655.26544416005
1,334,1,6280.9258731017,4600.20429416082
1,335,1,7147.84965230762,7191.88685388273
1,336,1,5914.7197025229,5420.8255491279
1,337,1,6867.26644956008,5517.38257106835
1,338,1,6584.02066367457,5646.21070813463
1,339,1,5522.63677623904,4536.87973026767
1,340,1,4057.74892735727,7227.68398313683
1,341,1,5976.54550838014,4313.33479533133
1,342,1,5611.79118478283,5961.61793167426
1,343,1,6944.48160690464,3000.0266833756
1,344,1,6002.63094501215,3466.53044801045
1,345,1,7114.56637849819,3627.00249417323
1,346,1,5913.37303246769,8523.68194873712
1,347,1,4791.07308211241,4251.00031727428
1,348,1,6406.12755602825,4946.80462175064
1,349,1,6579.25226731497,3855.01670951095
1,350,1,5544.46529991245,6178.98981251768
1,351,1,6023.23382651459,4092.98865909912
1,352,1,6285.92696188561,3575.50168173131
1,353,1,4671.54924059686,5416.98010716544
1,354,1,7022.01970523431,5081.50482799527
1,355,1,5196.80323283901,4041.90260361838
1,356,1,6004.24987163955,6473.32841036508
1,357,1,6569.40034849561,5464.58132770147
1,358,1,6613.8401110392,7727.41204176308
1,359,1,5135.32256551435,8807.24838830793
1,360,1,6555.29186812384,3661.90696859109
1,361,1,7559.30331313511,6212.22118104632
1,362,1,5106.7060696047,7307.20447128997
1,363,1,6345.78587527846,7581.53950626637
1,364,1,5460.38097842839,5922.17880021408
1,365,1,7285.86673711707,6389.10736072947
1,366,1,5271.94540961915,3789.87769955155
1,367,1,5793.87809112997,7041.62379918237
1,368,1,4173.29394395152,5506.84721577011
1,369,1,5866.0421710369,3737.83424077104
1,370,1,4813.3629969408,8189.64112540817
1,371,1,5481.78765137999,7797.06879219037
1,372,1,5715.00845293025,4856.63445589389
1,373,1,5215.84854345985,3385.07184767716
1,374,1,4620.2270994265,5701.4286795419
1,375,1,5387.5200543157,6777.19809799514
1,376,1,5863.82135267154,3375.76782269402
1,377,1,5898.62237712564,6423.31868553052
1,378,1,5541.59558724008,5874.95393519971
1,379,1,7189.93832785019,7158.78950814608
1,380,1,5748.42384172895,7726.65227584646
1,381,1,5896.66138703932,8900.86693694578
1,382,1,6914.96600685545,4495.31560166395
1,383,1,5848.31220777969,4303.95691251338
1,384,1,5465.0377161984,4376.79252349542
1,385,1,7683.05338176708,3374.12260852533
1,386,1,5494.27134506135,4561.14395831869
1,387,1,6312.46627609773,3292.82603757612
1,388,1,5905.5869842601,5468.31113441581
1,389,1,6557.65286630944,6555.37249160307
1,390,1,6677.98530559987,8365.28025200789
1,391,1,5782.8586270531,4699.05959956899
1,392,1,6728.03565960307,5315.49879466936
1,393,1,4488.93799108318,3672.51963675265
1,394,1,6138.16083309832,5000.15676855599
1,395,1,7302.55101470122,5573.77845881821
1,396,1,5959.59161397526,8984.58652861489
1,397,1,7223.71886463461,6093.57245052084
1,398,1,6673.05656102999,6614.08883030636
1,399,1,6277.77645863643,7764.8779399694
1,400,1,6189.25575654089,3183.22147098865
1,401,1,5464.87741506008,8284.21273766039
1,402,1,6719.38497150223,3501.72546214177
1,403,1,6205.78455064364,7599.33086795472
1,404,1,5865.73783122044,3680.49874585421
1,405,1,7244.35921783607,8292.87544070991
1,406,1,6124.14220953995,3519.41383633512
1,407,1,4040.94749651277,3142.64473473355
1,408,1,6992.73860413933,5083.6509167767
1,409,1,6307.78137341877,6537.15450843241
1,410,1,5161.34560871307,4500.8972378596
1,411,1,6175.29044159823,6053.98445259947
1,412,1,6375.33317742421,3507.38866254268
1,413,1,6688.98986613016,4128.17753862519
1,414,1,5101.54019280741,4563.68755856194
1,415,1,4368.61018110527,5543.92646203353
1,416,1,6146.02692019767,6642.28379736014
1,417,1,6176.08488932901,5063.06232524979
1,418,1,5931.40480064755,5062.96775860985
1,419,1,5554.50841947454,5090.83018800612
1,420,1,6053.02436546855,4304.39684732752
1,421,1,4249.51990723147,6894.60816466321
1,422,1,7070.71830522818,4434.83463567994
1,423,1,5334.27581602682,3957.08703507942
1,424,1,6182.40202057359,5192.48672975146
1,425,1,5594.9019211935,3732.19875810466
1,426,1,4280.59205782833,8776.60220040882
1,427,1,5438.08680278235,3517.57004486643
1,428,1,5337.46203953465,5530.38743419061
1,429,1,6140.30759708125,5844.20237319983
1,430,1,5831.41244266915,3665.16093577231
1,431,1,6211.35755159499,5914.46801842925
1,432,1,5742.00730251246,3963.90982799679
1,433,1,6005.36710205112,7100.75062313841
1,434,1,7034.93201358728,7698.51415450648
1,435,1,6359.86553859673,4213.33977184272
1,436,1,5055.10529094754,4353.15213906532
1,437,1,7410.3444267525,4594.01061728286
1,438,1,4978.93543582163,5218.74068997736
1,439,1,5216.0264476698,8214.79376188319
1,440,1,6388.22336891306,3666.78137134936
1,441,1,6170.96133783501,5644.66285841236
1,442,1,5131.1454843794,4784.9164761838
1,443,1,6107.00864667782,4037.13884721817
1,444,1,6528.1979987072,4129.19558240855
1,445,1,7149.49118458977,6665.53730878866
1,446,1,4981.15005676848,5691.04995291996
1,447,1,6024.78367071043,5010.71908618676
1,448,1,5474.31885235002,4843.11281333466
1,449,1,5724.71474604585,4905.2347673207
1,450,1,7106.05896440971,3920.77053814636
1,451,1,6874.31123905704,4980.39863321368
1,452,1,6143.91213645379,3262.47085949169
1,453,1,6991.13933224607,3917.51817828276
1,454,1,6085.83026772042,3852.89268822267
1,455,1,6617.64929322294,4960.70547445578
1,456,1,7551.76588879374,4146.91574900537
1,457,1,5368.8411084776,8190.11253375728
1,458,1,6903.33818191735,6950.1538642449
1,459,1,6154.91767924728,3367.17543636407
1,460,1,6576.13818381921,5714.47098985259
1,461,1,6952.47481148507,3937.29908766139
1,462,1,5592.36025357466,7780.34010759797
1,463,1,7018.0453802788,7056.11119227952
1,464,1,4993.60188724461,4613.95578712934
1,465,1,6299.86290465372,8751.61629170623
1,466,1,5779.98545560256,3274.96009534461
1,467,1,4309.72237316493,7465.70962643182
1,468,1,6152.04418946251,5587.63487106917
1,469,1,6067.96002574226,8080.92741240785
1,470,1,6764.82068185074,6161.78356193429
1,471,1,5538.12145885385,6615.70257347439
1,472,1,6439.15413189574,5236.79906099587
1,473,1,5306.70004693631,8330.84164577433
1,474,1,5878.11955336569,4679.24485644999
1,475,1,5167.29662247989,6102.63642961361
1,476,1,7581.55415444927,8653.34949757553
1,477,1,5819.70279560589,3687.52007835423
1,478,1,7435.92540163543,5137.80907164357
1,479,1,6336.9414965275,7027.15888297806
1,480,1,5495.0482873952,6969.30122365285
1,481,1,5532.55835640217,6247.2507418864
1,482,1,4389.34508224082,5527.82344327938
1,483,1,5285.14150007399,4598.16759043842
1,484,1,7014.02909458703,3884.99568742439
1,485,1,7343.27099327313,8759.9552402363
1,486,1,5908.34899086607,3845.50338785825
1,487,1,6167.54660054615,3732.26256195138
1,488,1,5258.69783524234,5761.47599123602
1,489,1,5767.92924158517,7104.28934642787
1,490,1,4970.06488537495,5410.3689022074
1,491,1,6757.06791456088,7281.33566375299
1,492,1,6486.35477587911,3216.342093291
1,493,1,5649.59613125812,4616.87829756008
1,494,1,5338.91455887617,5928.88341293893
1,495,1,6809.68694987668,5588.35864953719
1,496,1,5558.4949380192,3692.18433470576
1,497,1,6409.73645969084,6761.12485466349
1,498,1,6148.42681682135,3387.3472077932
1,499,1,6112.2638296743,4126.4270933228
1,500,1,4473.67282655166,7391.46552182427
1,501,1,5112.87062567655,6543.82672679655
1,502,1,5803.1302662717,6388.55364633164
1,503,1,7118.71758601856,5012.6541632776
1,504,1,4906.70809002802,4091.17264398483
1,505,1,6948.32956056232,4990.33536868198
1,506,1,6367.07001379384,5540.33527894623
1,507,1,5820.97636441154,5000.3042376036
1,508,1,5756.45179772816,7757.62564359575
1,509,1,7341.76715668339,7063.38949245198
1,510,1,5467.93625833541,7629.77261690469
1,511,1,7165.75589775012,6104.15546672977
1,512,1,6595.7829867359,4634.67389970867
1,513,1,7300.39960001682,6582.10533886619
1,514,1,7015.11350026665,7501.12192977801
1,515,1,6791.80997977881,4701.68157140983
1,516,1,4450.86419202639,5205.30619287528
1,517,1,5544.53807085569,6692.1078549373
1,518,1,5535.54537830331,6150.66904627254
1,519,1,7448.52373032004,8111.8735128259
1,520,1,5876.60527045264,4662.62405129149
1,521,1,7028.85406487509,5703.27403204655
1,522,1,6592.6356546069,8202.53542183947
1,523,1,6023.49796117422,5592.66708670396
1,524,1,6447.13305507299,7037.94387750802
1,525,1,5405.16686603354,3398.27139674723
1,526,1,5244.58679216837,4306.69067097196
1,527,1,6403.41217328141,6237.46610443318
1,528,1,6225.60966644903,7267.62332338236
1,529,1,5437.88278653128,7235.66172760853
1,530,1,6058.76976537934,7142.06140960301
1,531,1,5412.08300480702,7042.12285164944
1,532,1,5013.51973597109,5078.3171811224
1,533,1,6618.62527898933,6253.39276876306
1,534,1,5186.43579596674,4400.63973995459
1,535,1,6749.88016272098,8517.01044896766
1,536,1,4882.74917858309,4098.86002497709
1,537,1,5897.05765092616,5011.29687463597
1,538,1,5914.21008506911,8350.39119770731
1,539,1,4983.75503236548,6430.71878887013
1,540,1,7265.95084706793,3335.02142964411
1,541,1,6508.29772359676,5697.95534986785
1,542,1,5821.15631622254,7269.245253547
1,543,1,6303.76894025882,4109.67523963604
1,544,1,5951.2869422058,8051.6991106636
1,545,1,5240.8256936138,4070.64667037748
1,546,1,6680.40277694193,5077.34465296481
1,547,1,4365.63076603521,5808.0637191495
1,548,1,4710.00791801056,5332.90758696471
1,549,1,6260.36596562859,3966.49250689426
1,550,1,6355.5920546724,4514.19322035875
1,551,1,6976.32731508026,5094.86777455064
1,552,1,7013.70573896415,6551.41024636346
1,553,1,5068.55187338862,6285.30132563288
1,554,1,6636.74076332971,4704.41560527451
1,555,1,7536.39990781661,5097.27331351846
1,556,1,6321.55141819346,3039.43853163456
1,557,1,6007.57404823452,3578.36389269027
1,558,1,6436.29414026927,3153.16875138296
1,559,1,5697.48486379702,7370.89437120378
1,560,1,6493.85820122325,7684.12062228453
1,561,1,6237.87747568859,4000.18989630926
1,562,1,6245.97280466484,3763.06868447846
1,563,1,6958.73112098595,5472.52013620474
1,564,1,6352.28031647934,3664.82055295161
1,565,1,5657.97930003426,3763.26060832135
1,566,1,6029.98033950447,7166.18473701105
1,567,1,6831.35057348067,7803.74142282491
1,568,1,5788.35070219393,4314.22537636845
1,569,1,5994.2612728961,6493.01693099289
1,570,1,4735.52165691464,6252.14039550642
1,571,1,6578.73328427762,5244.36434581919
1,572,1,4537.45260762615,4277.20897479163
1,573,1,5950.0842120865,3919.24464824989
1,574,1,5596.08463696952,5039.05411084654
1,575,1,4643.43116534535,5237.24764640868
1,576,1,6299.72131316561,6490.89301504893
1,577,1,7030.93534130412,4970.81620250009
1,578,1,5048.85758281411,5692.29248892369
1,579,1,6229.36522030359,7323.42561880654
1,580,1,6583.34557683923,3354.48635404712
1,581,1,7194.54715528254,5830.04745305534
1,582,1,5977.82085301424,3062.20297065963
1,583,1,6184.57044642549,6487.1479922212
1,584,1,5157.27128939536,6138.19820843694
1,585,1,6978.74571402677,3474.11042037309
1,586,1,5427.57257242269,6602.96193448571
1,587,1,5590.93474368598,3441.60765222571
1,588,1,5784.33108295302,6722.92362857494
1,589,1,6725.7968070282,3151.28634157994
1,590,1,4618.81552981856,6196.73416911047
1,591,1,5315.64845657917,7955.46426079641
1,592,1,4727.59360410321,4571.43621640299
1,593,1,6247.67561551761,6590.22662513136
1,594,1,6489.620031356,4346.98445633892
1,595,1,6378.78874095637,3190.15545526079
1,596,1,5477.0812717046,8846.51833224876
1,597,1,6816.70107501641,3225.73063272439
1,598,1,5209.19647072553,5663.082807334
1,599,1,5401.23474247499,5948.25422735806
1,600,1,6205.0994227085,6441.1204539492
1,601,1,6069.64595978459,4852.11967864548
1,602,1,6564.6331257036,8308.08602432019
1,603,1,5676.20070437516,4420.74850641784
1,604,1,5984.77695753814,8416.12484494915
1,605,1,6422.81851134339,4958.38162295336
1,606,1,7191.75300213883,3720.33099931222
1,607,1,5492.04543113847,4561.67911166702
1,608,1,5226.69038625456,3574.94084168338
1,609,1,6300.99329763472,5319.89890966234
1,610,1,4901.60374140643,7289.40628613099
1,611,1,6528.41301180512,4559.59491649989
1,612,1,6065.72817142705,4530.41696455119
1,613,1,6277.39399426265,4717.70306909784
1,614,1,5449.58002757595,5047.85974347097
1,615,1,5726.10547122858,5285.66295973279
1,616,1,5660.13047363529,7092.59501106314
1,617,1,7788.12939267969,4211.35077303524
1,618,1,4927.1007618254,4177.89518855419
1,619,1,6066.24119551658,3195.30519464993
1,620,1,4835.67148311477,7597.44503723943
1,621,1,5549.61667064423,6941.65803587368
1,622,1,6268.35770327385,5136.72145481041
1,623,1,4400.85815050326,5341.99888885171
1,624,1,5723.25711867815,7467.62283752713
1,625,1,5513.14565750263,4942.922353734
1,626,1,5028.42595562154,4833.3831200581
1,627,1,4798.97944219438,4671.61909350127
1,628,1,5899.5729882877,3630.82224158439
1,629,1,4947.95215594512,5152.20560223408
1,630,1,5789.5344190365,7710.68840007283
1,631,1,5037.27691809594,6786.37384770268
1,632,1,6040.0905963125,6881.69578507298
1,633,1,6272.43293350603,8781.42378705146
1,634,1,6277.73377749269,5452.41021978992
1,635,1,5173.94575505266,3059.99442417771
1,636,1,4855.10365781304,6711.55003929481
